CustomerID,Cluster,SegmentLabel,Recency,Frequency,Monetary,AvgOrderValue
16042,1,Loyal Customers,22,5,1197.27,239.454
16043,1,Loyal Customers,38,4,773.99,193.4975
16045,3,Loyal Customers,120,4,1340.7,335.175
16048,2,At-Risk (High Value),373,2,256.44000000000005,128.22000000000003
16049,4,Champions (High-Value Loyal),40,3,1111.79,370.59666666666664
16050,2,At-Risk (High Value),174,1,137.9,137.9
16052,1,Loyal Customers,54,1,362.06,362.06
16053,3,Loyal Customers,33,2,1511.95,755.975
16054,3,Loyal Customers,145,1,783.9,783.9
16055,0,Potential Loyalists,221,1,134.8,134.8
16056,3,Loyal Customers,45,1,664.85,664.85
16057,4,Champions (High-Value Loyal),16,7,2263.12,323.30285714285714
16059,4,Champions (High-Value Loyal),66,6,1459.8600000000001,243.31000000000003
16062,1,Loyal Customers,10,4,1153.62,288.405
16063,2,At-Risk (High Value),260,1,335.32,335.32
16065,2,At-Risk (High Value),365,1,372.09,372.09
16066,4,Champions (High-Value Loyal),17,5,1521.87,304.37399999999997
16070,1,Loyal Customers,22,2,852.1500000000001,426.07500000000005
16071,1,Loyal Customers,45,1,326.24,326.24
16072,2,At-Risk (High Value),288,1,584.3199999999999,584.3199999999999
16073,0,Potential Loyalists,297,1,122.39999999999999,122.39999999999999
16076,4,Champions (High-Value Loyal),3,10,2234.73,223.473
16078,0,Potential Loyalists,284,1,79.2,79.2
16079,3,Loyal Customers,17,3,1352.0,450.6666666666667
16080,0,Potential Loyalists,82,2,217.16,108.58
16081,4,Champions (High-Value Loyal),56,5,2806.8999999999996,561.3799999999999
16083,3,Loyal Customers,101,2,1317.62,658.81
16084,2,At-Risk (High Value),299,1,436.18,436.18
16085,1,Loyal Customers,23,5,981.51,196.302
16086,1,Loyal Customers,59,5,1121.3899999999999,224.27799999999996
16091,2,At-Risk (High Value),155,2,315.06,157.53
16092,1,Loyal Customers,115,3,817.86,272.62
16093,0,Potential Loyalists,107,1,17.0,17.0
16094,1,Loyal Customers,12,4,1078.23,269.5575
16096,2,At-Risk (High Value),264,1,320.62,320.62
16097,2,At-Risk (High Value),240,1,185.04999999999998,185.04999999999998
16098,4,Champions (High-Value Loyal),88,7,2005.63,286.5185714285714
16099,1,Loyal Customers,50,3,731.9000000000001,243.9666666666667
16101,3,Loyal Customers,71,1,1290.7,1290.7
16102,3,Loyal Customers,42,3,1842.14,614.0466666666667
16103,1,Loyal Customers,7,6,1429.64,238.27333333333334
16104,1,Loyal Customers,62,1,302.36,302.36
16105,2,At-Risk (High Value),249,1,336.96,336.96
16106,0,Potential Loyalists,66,1,108.38,108.38
16107,4,Champions (High-Value Loyal),18,7,3204.1600000000003,457.7371428571429
16108,3,Loyal Customers,85,1,842.5,842.5
16109,2,At-Risk (High Value),219,2,611.8799999999999,305.93999999999994
16110,4,Champions (High-Value Loyal),45,3,1337.48,445.82666666666665
16112,0,Potential Loyalists,143,4,195.74,48.935
16113,2,At-Risk (High Value),183,1,161.38,161.38
16114,0,Potential Loyalists,171,1,135.75000000000003,135.75000000000003
16115,4,Champions (High-Value Loyal),10,8,1667.97,208.49625
16116,2,At-Risk (High Value),212,1,612.78,612.78
16117,2,At-Risk (High Value),190,1,232.21,232.21
16119,1,Loyal Customers,8,2,423.36,211.68
16120,1,Loyal Customers,59,4,1309.14,327.285
16121,3,Loyal Customers,57,2,867.11,433.555
16122,1,Loyal Customers,73,4,684.4200000000001,171.10500000000002
16123,1,Loyal Customers,52,1,307.78,307.78
16124,2,At-Risk (High Value),317,1,249.0,249.0
16125,2,At-Risk (High Value),367,1,289.35,289.35
16126,3,Loyal Customers,29,4,6287.77,1571.9425
16127,3,Loyal Customers,39,1,656.25,656.25
16128,4,Champions (High-Value Loyal),18,5,1880.22,376.044
16131,4,Champions (High-Value Loyal),52,6,3506.5400000000004,584.4233333333334
16133,4,Champions (High-Value Loyal),4,33,14589.04,442.09212121212124
16134,1,Loyal Customers,22,2,618.09,309.045
16135,2,At-Risk (High Value),263,1,517.55,517.55
16136,1,Loyal Customers,60,3,709.38,236.46
16139,1,Loyal Customers,19,3,635.41,211.8033333333333
16140,3,Loyal Customers,66,2,725.18,362.59
16141,3,Loyal Customers,88,1,620.4,620.4
16142,2,At-Risk (High Value),250,1,535.34,535.34
16143,4,Champions (High-Value Loyal),3,6,2424.94,404.1566666666667
16144,0,Potential Loyalists,247,1,175.2,175.2
16145,4,Champions (High-Value Loyal),9,11,3799.49,345.4081818181818
16146,1,Loyal Customers,157,3,734.13,244.71
16147,2,At-Risk (High Value),134,1,375.0,375.0
16148,0,Potential Loyalists,296,1,76.32000000000001,76.32000000000001
16149,1,Loyal Customers,5,2,280.52,140.26
16150,4,Champions (High-Value Loyal),43,5,2053.02,410.604
16152,3,Loyal Customers,269,1,1829.04,1829.04
16153,4,Champions (High-Value Loyal),50,5,1824.23,364.846
16156,4,Champions (High-Value Loyal),9,9,3122.04,346.8933333333333
16157,1,Loyal Customers,16,3,656.69,218.89666666666668
16159,2,At-Risk (High Value),282,1,348.2,348.2
16160,3,Loyal Customers,65,2,1025.44,512.72
16161,4,Champions (High-Value Loyal),2,19,5575.56,293.4505263157895
16162,0,Potential Loyalists,252,1,37.4,37.4
16163,2,At-Risk (High Value),232,2,856.6000000000001,428.30000000000007
16164,1,Loyal Customers,17,3,822.48,274.16
16168,4,Champions (High-Value Loyal),11,27,3787.6,140.28148148148148
16169,3,Loyal Customers,8,4,1822.97,455.7425
16170,4,Champions (High-Value Loyal),51,6,1885.05,314.175
16171,0,Potential Loyalists,59,1,73.2,73.2
16172,1,Loyal Customers,95,5,1140.21,228.042
16173,4,Champions (High-Value Loyal),16,6,1418.3200000000002,236.38666666666668
16174,1,Loyal Customers,126,3,1009.55,336.51666666666665
16175,1,Loyal Customers,94,4,1037.59,259.3975
16177,1,Loyal Customers,50,1,331.95,331.95
16178,0,Potential Loyalists,138,1,197.9,197.9
16179,1,Loyal Customers,61,1,215.83,215.83
16180,4,Champions (High-Value Loyal),100,8,10254.18,1281.7725
16181,1,Loyal Customers,73,1,305.54,305.54
16182,3,Loyal Customers,72,4,6617.65,1654.4125
16183,1,Loyal Customers,67,1,338.71000000000004,338.71000000000004
16184,1,Loyal Customers,64,6,1158.79,193.13166666666666
16185,1,Loyal Customers,17,2,529.41,264.705
16186,4,Champions (High-Value Loyal),23,12,4006.94,333.9116666666667
16187,4,Champions (High-Value Loyal),32,15,6911.4400000000005,460.7626666666667
16188,1,Loyal Customers,45,4,981.86,245.465
16189,0,Potential Loyalists,16,2,215.48,107.74
16190,0,Potential Loyalists,40,1,215.08,215.08
16191,4,Champions (High-Value Loyal),3,13,5180.5199999999995,398.5015384615384
16193,2,At-Risk (High Value),237,1,314.45,314.45
16198,1,Loyal Customers,75,1,400.68100000000004,400.68100000000004
16200,3,Loyal Customers,4,2,1080.62,540.31
16201,3,Loyal Customers,3,4,1863.4699999999998,465.86749999999995
16202,2,At-Risk (High Value),361,1,365.27,365.27
16203,1,Loyal Customers,59,4,592.9,148.225
16204,1,Loyal Customers,23,1,405.71,405.71
16205,1,Loyal Customers,31,4,761.38,190.345
16206,1,Loyal Customers,55,4,537.06,134.265
16207,1,Loyal Customers,25,1,394.38,394.38
16208,1,Loyal Customers,45,2,664.26,332.13
16209,3,Loyal Customers,89,5,2262.62,452.524
16210,4,Champions (High-Value Loyal),2,18,21086.300000000003,1171.4611111111112
16211,1,Loyal Customers,89,1,547.02,547.02
16212,1,Loyal Customers,19,2,690.34,345.17
16213,0,Potential Loyalists,79,1,159.0,159.0
16214,1,Loyal Customers,171,3,1062.75,354.25
16215,1,Loyal Customers,81,1,242.35,242.35
16216,3,Loyal Customers,267,1,914.9300000000001,914.9300000000001
16217,2,At-Risk (High Value),235,2,304.25,152.125
16218,4,Champions (High-Value Loyal),30,7,3084.68,440.6685714285714
16221,1,Loyal Customers,37,3,864.86,288.2866666666667
16222,3,Loyal Customers,318,1,846.72,846.72
16224,4,Champions (High-Value Loyal),57,4,1295.3000000000002,323.82500000000005
16225,1,Loyal Customers,45,5,1096.3200000000002,219.26400000000004
16226,0,Potential Loyalists,203,3,255.12,85.04
16227,2,At-Risk (High Value),225,1,314.22,314.22
16229,3,Loyal Customers,87,2,1010.5999999999999,505.29999999999995
16230,2,At-Risk (High Value),190,2,542.03,271.015
16232,1,Loyal Customers,44,4,990.88,247.72
16233,1,Loyal Customers,71,3,536.6800000000001,178.89333333333335
16235,1,Loyal Customers,41,5,867.31,173.462
16236,1,Loyal Customers,78,1,432.2,432.2
16239,1,Loyal Customers,57,2,414.2,207.1
16240,3,Loyal Customers,24,2,3718.8,1859.4
16241,4,Champions (High-Value Loyal),10,13,2607.87,200.6053846153846
16242,4,Champions (High-Value Loyal),8,7,3603.21,514.7442857142858
16243,1,Loyal Customers,34,2,409.1,204.55
16244,3,Loyal Customers,212,2,1522.75,761.375
16245,3,Loyal Customers,24,3,1413.66,471.22
16247,2,At-Risk (High Value),170,1,114.56,114.56
16248,0,Potential Loyalists,62,1,152.94,152.94
16249,4,Champions (High-Value Loyal),53,5,1800.0700000000002,360.014
16250,2,At-Risk (High Value),261,2,389.44,194.72
16253,3,Loyal Customers,67,2,3683.86,1841.93
16255,4,Champions (High-Value Loyal),17,8,2619.91,327.48875
16256,2,At-Risk (High Value),267,1,752.4300000000001,752.4300000000001
16257,0,Potential Loyalists,177,1,46.95,46.95
16258,3,Loyal Customers,45,5,5203.51,1040.702
16260,3,Loyal Customers,51,1,1035.45,1035.45
16261,1,Loyal Customers,17,4,746.83,186.7075
16265,4,Champions (High-Value Loyal),9,9,5447.0,605.2222222222222
16266,1,Loyal Customers,74,7,861.89,123.12714285714286
16268,1,Loyal Customers,71,2,667.65,333.825
16270,3,Loyal Customers,353,1,1141.24,1141.24
16271,4,Champions (High-Value Loyal),3,5,1429.24,285.848
16272,1,Loyal Customers,117,1,411.7,411.7
16274,2,At-Risk (High Value),373,1,357.95,357.95
16275,3,Loyal Customers,197,1,559.87,559.87
16276,3,Loyal Customers,177,1,810.6000000000001,810.6000000000001
16278,1,Loyal Customers,100,1,566.38,566.38
16279,3,Loyal Customers,21,3,1509.58,503.1933333333333
16281,3,Loyal Customers,72,1,2062.06,2062.06
16282,2,At-Risk (High Value),340,1,168.3,168.3
16283,4,Champions (High-Value Loyal),6,5,1570.81,314.162
16284,3,Loyal Customers,31,2,823.97,411.985
16287,2,At-Risk (High Value),170,1,142.5,142.5
16292,1,Loyal Customers,122,1,302.25,302.25
16293,4,Champions (High-Value Loyal),22,10,2248.9900000000002,224.89900000000003
16295,1,Loyal Customers,10,4,1328.55,332.1375
16297,2,At-Risk (High Value),269,1,301.9,301.9
16298,1,Loyal Customers,23,3,598.2,199.4
16302,2,At-Risk (High Value),127,1,233.22,233.22
16303,3,Loyal Customers,26,3,5360.63,1786.8766666666668
16305,2,At-Risk (High Value),139,1,361.21999999999997,361.21999999999997
16306,1,Loyal Customers,214,6,632.27,105.37833333333333
16308,3,Loyal Customers,38,4,2560.0,640.0
16309,1,Loyal Customers,106,2,706.5699999999999,353.28499999999997
16311,1,Loyal Customers,18,2,616.26,308.13
16313,1,Loyal Customers,3,2,274.15,137.075
16315,2,At-Risk (High Value),331,1,226.37,226.37
16316,4,Champions (High-Value Loyal),64,8,2938.91,367.36375
16317,3,Loyal Customers,120,3,1341.65,447.2166666666667
16318,1,Loyal Customers,35,1,328.15,328.15
16319,2,At-Risk (High Value),218,1,404.40000000000003,404.40000000000003
16320,3,Loyal Customers,172,2,1038.46,519.23
16321,0,Potential Loyalists,72,5,373.65,74.72999999999999
16322,1,Loyal Customers,1,2,326.75,163.375
16323,0,Potential Loyalists,196,1,207.50000000000003,207.50000000000003
16324,1,Loyal Customers,128,3,428.68,142.89333333333335
16325,1,Loyal Customers,47,3,594.24,198.08
16326,4,Champions (High-Value Loyal),6,14,3110.96,222.21142857142857
16327,4,Champions (High-Value Loyal),14,6,3844.2200000000003,640.7033333333334
16330,1,Loyal Customers,18,3,251.91,83.97
16332,4,Champions (High-Value Loyal),28,7,1593.2,227.6
16333,4,Champions (High-Value Loyal),8,22,26626.8,1210.3090909090909
16337,0,Potential Loyalists,37,1,151.05,151.05
16338,2,At-Risk (High Value),157,1,214.79999999999998,214.79999999999998
16339,0,Potential Loyalists,284,1,109.95,109.95
16340,3,Loyal Customers,107,1,549.07,549.07
16341,3,Loyal Customers,25,4,1971.87,492.9675
16342,0,Potential Loyalists,75,4,322.40999999999997,80.60249999999999
16343,1,Loyal Customers,16,2,370.48,185.24
16344,0,Potential Loyalists,158,1,101.10000000000001,101.10000000000001
16345,3,Loyal Customers,44,1,575.41,575.41
16347,1,Loyal Customers,11,2,887.6500000000001,443.82500000000005
16348,4,Champions (High-Value Loyal),32,7,1469.45,209.92142857142858
16349,0,Potential Loyalists,291,1,53.5,53.5
16350,1,Loyal Customers,21,4,1116.47,279.1175
16351,2,At-Risk (High Value),333,1,153.9,153.9
16352,1,Loyal Customers,18,2,494.44,247.22
16353,4,Champions (High-Value Loyal),4,23,6675.71,290.24826086956523
16354,1,Loyal Customers,63,2,395.8,197.9
16356,0,Potential Loyalists,198,3,211.76999999999998,70.58999999999999
16357,1,Loyal Customers,33,3,658.88,219.62666666666667
16358,3,Loyal Customers,1,4,2027.5000000000002,506.87500000000006
16359,4,Champions (High-Value Loyal),7,9,1750.92,194.54666666666668
16360,4,Champions (High-Value Loyal),5,6,3512.53,585.4216666666667
16361,1,Loyal Customers,10,4,896.66,224.165
16362,1,Loyal Customers,32,5,734.77,146.954
16363,0,Potential Loyalists,53,1,109.36000000000001,109.36000000000001
16364,1,Loyal Customers,12,2,707.04,353.52
16365,4,Champions (High-Value Loyal),18,9,1540.42,171.1577777777778
16366,1,Loyal Customers,19,1,327.3,327.3
16367,3,Loyal Customers,37,2,804.49,402.245
16368,1,Loyal Customers,2,2,497.43000000000006,248.71500000000003
16369,3,Loyal Customers,18,3,1553.66,517.8866666666667
16370,4,Champions (High-Value Loyal),82,4,1320.56,330.14
16372,1,Loyal Customers,33,2,367.93,183.965
16374,1,Loyal Customers,66,2,473.03000000000003,236.51500000000001
16376,3,Loyal Customers,9,2,987.01,493.505
16377,3,Loyal Customers,267,1,676.2,676.2
16378,2,At-Risk (High Value),247,3,362.95,120.98333333333333
16379,3,Loyal Customers,4,4,2157.4,539.35
16380,3,Loyal Customers,61,1,1780.59,1780.59
16383,1,Loyal Customers,75,2,668.36,334.18
16384,1,Loyal Customers,90,2,584.5,292.25
16385,1,Loyal Customers,60,3,555.8900000000001,185.2966666666667
16386,1,Loyal Customers,29,2,317.20000000000005,158.60000000000002
16387,0,Potential Loyalists,323,1,94.36,94.36
16389,3,Loyal Customers,53,4,1382.07,345.5175
16392,2,At-Risk (High Value),270,1,221.19,221.19
16393,4,Champions (High-Value Loyal),2,13,3046.21,234.32384615384615
16394,3,Loyal Customers,57,5,1555.34,311.068
16395,4,Champions (High-Value Loyal),61,5,1486.9,297.38
16398,3,Loyal Customers,154,2,1705.8000000000002,852.9000000000001
16399,1,Loyal Customers,19,2,408.57,204.285
16400,1,Loyal Customers,95,1,303.93,303.93
16401,4,Champions (High-Value Loyal),1,12,4098.32,341.52666666666664
16402,2,At-Risk (High Value),265,2,299.6,149.8
16403,2,At-Risk (High Value),312,1,177.5,177.5
16404,1,Loyal Customers,70,1,443.05,443.05
16405,0,Potential Loyalists,302,2,167.25,83.625
16406,1,Loyal Customers,19,1,163.07,163.07
16407,4,Champions (High-Value Loyal),13,10,2126.93,212.69299999999998
16409,4,Champions (High-Value Loyal),36,5,2028.88,405.776
16411,1,Loyal Customers,19,2,214.65,107.325
16412,1,Loyal Customers,54,1,151.83,151.83
16413,1,Loyal Customers,57,1,262.2,262.2
16414,0,Potential Loyalists,22,2,126.25,63.125
16415,1,Loyal Customers,44,1,210.35,210.35
16416,1,Loyal Customers,27,3,1051.4,350.4666666666667
16418,1,Loyal Customers,45,3,675.27,225.09
16419,1,Loyal Customers,113,6,972.2299999999999,162.03833333333333
16422,4,Champions (High-Value Loyal),17,51,34684.4,680.086274509804
16423,1,Loyal Customers,25,1,346.12,346.12
16424,0,Potential Loyalists,191,1,133.56,133.56
16425,2,At-Risk (High Value),302,1,302.7,302.7
16426,4,Champions (High-Value Loyal),2,10,1908.25,190.825
16427,2,At-Risk (High Value),263,2,241.06,120.53
16429,0,Potential Loyalists,106,1,284.55,284.55
16430,1,Loyal Customers,57,1,300.85,300.85
16431,2,At-Risk (High Value),213,3,642.81,214.26999999999998
16432,1,Loyal Customers,64,1,287.4,287.4
16433,1,Loyal Customers,28,1,184.26,184.26
16434,4,Champions (High-Value Loyal),29,7,1522.25,217.46428571428572
16438,1,Loyal Customers,6,5,798.35,159.67000000000002
16440,4,Champions (High-Value Loyal),8,5,3640.67,728.134
16441,1,Loyal Customers,67,2,381.2,190.6
16442,1,Loyal Customers,2,3,616.79,205.59666666666666
16444,1,Loyal Customers,46,4,654.67,163.6675
16445,1,Loyal Customers,34,1,230.51,230.51
16446,3,Loyal Customers,1,2,168472.5,84236.25
16447,1,Loyal Customers,136,1,259.01,259.01
16448,2,At-Risk (High Value),198,1,188.89000000000001,188.89000000000001
16449,2,At-Risk (High Value),198,2,707.69,353.845
16450,2,At-Risk (High Value),150,1,311.92,311.92
16451,1,Loyal Customers,88,1,266.97,266.97
16454,0,Potential Loyalists,45,2,6.9,3.45
16455,4,Champions (High-Value Loyal),64,7,1841.1799999999998,263.0257142857143
16456,4,Champions (High-Value Loyal),99,5,2158.37,431.674
16457,2,At-Risk (High Value),218,1,208.36,208.36
16458,4,Champions (High-Value Loyal),3,18,3482.7400000000002,193.48555555555558
16460,1,Loyal Customers,28,3,814.72,271.5733333333333
16461,0,Potential Loyalists,178,1,151.42,151.42
16462,0,Potential Loyalists,74,3,136.0,45.333333333333336
16463,4,Champions (High-Value Loyal),21,4,1422.4,355.6
16464,3,Loyal Customers,20,3,1314.68,438.2266666666667
16466,4,Champions (High-Value Loyal),34,7,1603.46,229.06571428571428
16468,0,Potential Loyalists,74,1,74.9,74.9
16469,1,Loyal Customers,24,4,650.4300000000001,162.60750000000002
16470,1,Loyal Customers,52,4,762.39,190.5975
16471,2,At-Risk (High Value),275,1,223.95000000000002,223.95000000000002
16473,0,Potential Loyalists,165,3,316.11,105.37
16474,4,Champions (High-Value Loyal),7,7,1871.5,267.35714285714283
16475,1,Loyal Customers,88,4,544.3,136.075
16477,4,Champions (High-Value Loyal),64,7,2494.46,356.3514285714286
16478,1,Loyal Customers,25,3,331.0,110.33333333333333
16479,1,Loyal Customers,10,2,300.83000000000004,150.41500000000002
16480,3,Loyal Customers,76,1,769.29,769.29
16482,1,Loyal Customers,16,1,220.62,220.62
16483,0,Potential Loyalists,192,1,139.35,139.35
16484,2,At-Risk (High Value),174,2,404.3,202.15
16485,1,Loyal Customers,77,1,363.65,363.65
16488,1,Loyal Customers,33,3,498.8,166.26666666666668
16491,3,Loyal Customers,47,1,731.5,731.5
16493,3,Loyal Customers,80,4,1351.63,337.9075
16494,3,Loyal Customers,297,1,826.53,826.53
16495,1,Loyal Customers,3,3,684.41,228.13666666666666
16496,3,Loyal Customers,9,3,1599.52,533.1733333333333
16497,4,Champions (High-Value Loyal),50,6,2965.69,494.2816666666667
16498,0,Potential Loyalists,161,2,100.97,50.485
16499,2,At-Risk (High Value),360,2,365.45000000000005,182.72500000000002
16500,0,Potential Loyalists,5,6,400.86,66.81
16503,1,Loyal Customers,107,4,1431.9299999999998,357.98249999999996
16504,3,Loyal Customers,25,1,484.38,484.38
16505,3,Loyal Customers,32,1,777.6,777.6
16506,0,Potential Loyalists,20,2,90.30000000000001,45.150000000000006
16509,2,At-Risk (High Value),297,1,363.7,363.7
16510,2,At-Risk (High Value),372,1,248.1,248.1
16511,1,Loyal Customers,22,3,950.26,316.75333333333333
16513,1,Loyal Customers,5,4,874.59,218.6475
16515,4,Champions (High-Value Loyal),52,5,1627.13,325.42600000000004
16516,0,Potential Loyalists,30,1,101.69999999999999,101.69999999999999
16517,2,At-Risk (High Value),277,1,162.7,162.7
16518,1,Loyal Customers,61,2,484.32,242.16
16519,0,Potential Loyalists,25,2,215.07999999999998,107.53999999999999
16520,3,Loyal Customers,186,3,1046.5700000000002,348.85666666666674
16523,4,Champions (High-Value Loyal),2,21,9418.47,448.4985714285714
16525,4,Champions (High-Value Loyal),2,26,13027.45,501.0557692307693
16526,2,At-Risk (High Value),172,1,290.36,290.36
16527,1,Loyal Customers,81,1,228.06,228.06
16528,1,Loyal Customers,4,1,244.41,244.41
16529,2,At-Risk (High Value),190,1,455.25,455.25
16531,4,Champions (High-Value Loyal),22,7,1244.59,177.79857142857142
16532,3,Loyal Customers,18,3,6748.8,2249.6
16533,1,Loyal Customers,19,3,1095.56,365.18666666666667
16535,3,Loyal Customers,5,1,593.75,593.75
16536,3,Loyal Customers,110,1,548.97,548.97
